0	0	1000	B-movie.name	6.55250788703459009637
0	0	13	I-character.name	3.87120101090789092922
0	0	13	O	9.64153820197995415923
0	0	13th	I-movie.name	7.47022413589996618583
0	0	16	O	9.64153820197995415923
0	0	17	I-rating.name	3.68887945411393630285
0	0	1990	I-movie.release_date	4.73619844839449546182
0	0	1995	I-movie.release_date	4.73619844839449546182
0	0	1998	B-movie.release_date	4.46590811865458371864
0	0	1	I-movie.name	6.77707695534002087642
0	0	1st	O	8.94839102142000877286
0	0	2000	B-movie.release_date	4.46590811865458371864
0	0	2000	I-movie.release_date	4.73619844839449546182
0	0	2009	B-movie.release_date	4.46590811865458371864
0	0	2010	B-movie.release_date	4.46590811865458371864
0	0	2012	B-movie.release_date	2.67414864942652871783
0	0	20	B-producer.name	4.57985237800380149265
0	0	21	I-movie.name	6.37161184723185649444
0	0	24	B-movie.name	5.85936070647464478344
0	0	2	I-movie.name	5.27299955856374680304
0	0	2	I-movie.subject	4.31748811353631044084
0	0	2	O	9.64153820197995415923
0	0	3d	I-movie.name	6.37161184723185649444
0	0	3	I-movie.name	5.16763904290592050182
0	0	4	O	9.64153820197995415923
0	0	70s	I-movie.name	7.47022413589996618583
0	0	7	B-producer.name	5.27299955856374680304
0	0	7	O	9.64153820197995415923
0	0	9-11	B-movie.subject	5.14749447681345304286
0	0	9	B-movie.name	7.24565506759453541279
0	0	aankhen	B-movie.name	6.55250788703459009637
0	0	abbey	I-movie.name	6.37161184723185649444
0	0	a	B-movie.language	5.15905529921452902893
0	0	a	B-movie.name	5.04843049025831601754
0	0	about	I-movie.subject	4.31748811353631044084
0	0	about	O	4.30881940871458496593
0	0	above	B-movie.gross_revenue	2.07944154167983592825
0	0	abrams	I-director.name	5.38449506278908901057
0	0	abrams	I-producer.name	4.94875989037816827933
0	0	abramson	I-director.name	5.38449506278908901057
0	0	a	B-rating.name	5.29831736654803667745
0	0	academy	B-award.ceremony	1.20397280432593599262
0	0	accumalate	O	9.64153820197995415923
0	0	acted	O	7.07658884451841730478
0	0	acting	O	9.64153820197995415923
0	0	action	B-movie.genre	2.93385686983590352181
0	0	activity	I-movie.name	7.47022413589996618583
0	0	act	O	8.94839102142000877286
0	0	actor	O	5.72951519655180798056
0	0	actors	O	6.17580229918022749190
0	0	actress	O	7.24364292918158350323
0	0	acts	O	9.64153820197995415923
0	0	adam	B-actor.name	5.42495001748140267541
0	0	additional	O	9.64153820197995415923
0	0	ad	O	9.64153820197995415923
0	0	adult	I-rating.name	3.68887945411393630285
0	0	adults	O	9.64153820197995415923
0	0	adventeurous	O	9.64153820197995415923
0	0	africa	B-country.name	5.24702407216048614502
0	0	africa	I-country.name	3.09104245335831585359
0	0	africa	I-movie.name	7.47022413589996618583
0	0	african	B-actor.nationality	1.60943791243410037460
0	0	african	B-country.name	5.24702407216048614502
0	0	after	O	9.64153820197995415923
0	0	aged	O	9.64153820197995415923
0	0	age	O	7.84977873275189905581
0	0	ages	I-movie.subject	4.31748811353631044084
0	0	ages	O	8.94839102142000877286
0	0	aguirre	B-movie.name	7.24565506759453541279
0	0	a	I-movie.name	5.07232886310159564177
0	0	a	I-movie.subject	4.31748811353631044084
0	0	a	I-rating.name	3.68887945411393630285
0	0	akrend	I-movie.name	7.47022413589996618583
0	0	alan	B-actor.name	4.73180283692145736599
0	0	albert	B-actor.name	4.73180283692145736599
0	0	albert	B-person.name	5.01727983681492433007
0	0	albert	B-producer.name	3.19355801688391087382
0	0	alberts	B-person.name	4.32413265625497901990
0	0	albery	O	9.64153820197995415923
0	0	album	O	8.94839102142000877286
0	0	albums	O	9.64153820197995415923
0	0	alfred	B-actor.name	5.42495001748140267541
0	0	alfred	B-director.name	2.82900281151987257109
0	0	alfred	B-person.name	3.91866754814681463767
0	0	alfred	B-producer.name	3.88670519744385618324
0	0	alive	O	9.64153820197995415923
0	0	allen	I-director.name	3.30505352110925308177
0	0	all	O	4.72155727615182912371
0	0	alone	O	9.64153820197995415923
0	0	also	O	8.25524384086006342496
0	0	amazing	B-movie.name	5.85936070647464478344
0	0	amazing	I-movie.name	6.08392977478007556700
0	0	amazing	O	9.64153820197995415923
0	0	amelie	B-movie.name	5.85936070647464478344
0	0	america	B-country.name	3.86072971104059552524
0	0	america	B-movie.release_region	2.19722457733621938280
0	0	america	I-country.name	3.09104245335831585359
0	0	america	I-movie.name	5.86078622346586581123
0	0	america	I-movie.subject	4.31748811353631044084
0	0	american	B-country.name	4.55387689160054083465
0	0	american	B-movie.name	7.24565506759453541279
0	0	american	I-actor.nationality	0
0	0	america	O	9.64153820197995415923
0	0	am	I-movie.name	7.47022413589996618583
0	0	amityville	B-movie.name	7.24565506759453541279
0	0	am	O	6.93348800087774398037
0	0	amount	O	9.64153820197995415923
0	0	anchorman	B-movie.name	7.24565506759453541279
0	0	and	B-movie.release_date	4.46590811865458371864
0	0	anderson	I-director.name	4.28588277412097931845
0	0	anderson	I-person.name	4.85981240436167211499
0	0	anderson	I-producer.name	3.85014760171005858700
0	0	and	I-movie.name	4.69763541366018494817
0	0	and	I-movie.release_date	4.73619844839449546182
0	0	and	I-movie.subject	4.31748811353631044084
0	0	and	O	5.74971790386932742966
0	0	andrew	B-director.name	4.77491296057518587637
0	0	andrew	B-person.name	4.32413265625497901990
0	0	angelina	B-actor.name	2.78589268786614406056
0	0	angelina	B-person.name	5.01727983681492433007
0	0	angels	I-movie.name	7.47022413589996618583
0	0	animated	B-movie.genre	4.54329478227000389641
0	0	animated	O	9.64153820197995415923
0	0	anime	B-movie.genre	4.54329478227000389641
0	0	aniston	I-actor.name	5.34710753071746868151
0	0	anna	B-actor.name	5.42495001748140267541
0	0	anna	B-movie.name	7.24565506759453541279
0	0	annamayya	B-movie.name	7.24565506759453541279
0	0	anne	B-actor.name	4.73180283692145736599
0	0	anne	B-movie.name	7.24565506759453541279
0	0	annette	I-movie.name	7.47022413589996618583
0	0	ann	I-actor.name	5.34710753071746868151
0	0	ann	I-person.name	4.16666522380172680558
0	0	an	O	7.15663155219195373357
0	0	another	I-movie.language	3.49650756146648023546
0	0	another	O	8.94839102142000877286
0	0	antogonist	O	9.64153820197995415923
0	0	ants	B-movie.name	5.45389559836648040030
0	0	antwon	B-movie.name	7.24565506759453541279
0	0	anymore	O	9.64153820197995415923
0	0	any	O	6.03062028933572959839
0	0	anyone	O	9.64153820197995415923
0	0	anyother	O	9.64153820197995415923
0	0	anything	O	8.25524384086006342496
0	0	a	O	4.28495192730794158646
0	0	apartheid	B-movie.subject	4.45434729625350773345
0	0	apocolypse	I-movie.subject	4.31748811353631044084
0	0	apollo	B-movie.name	4.35528330969837070812
0	0	appeared	O	8.94839102142000877286
0	0	appear	O	9.64153820197995415923
0	0	appolo	B-movie.name	7.24565506759453541279
0	0	appropriate	B-rating.name	5.29831736654803667745
0	0	appropriate	O	7.84977873275189905581
0	0	arabic	B-country.name	4.55387689160054083465
0	0	arabic	B-movie.language	5.15905529921452902893
0	0	are	O	4.58529239663164598221
0	0	arguments	O	9.64153820197995415923
0	0	armstrong	B-movie.subject	5.14749447681345304286
0	0	around	O	9.64153820197995415923
0	0	art	I-movie.name	7.47022413589996618583
0	0	arts	I-producer.name	4.25561270981822296921
0	0	asia	B-country.name	5.24702407216048614502
0	0	asia	B-movie.location	2.14006616349627077087
0	0	asia	B-movie.subject	5.14749447681345304286
0	0	as	O	7.44431362464373465673
0	0	at	I-movie.name	3.85930622325574174052
0	0	at	O	7.69562805292464074419
0	0	audience	O	8.54292591331184436523
0	0	aug	B-movie.release_date	4.46590811865458371864
0	0	auqua	O	9.64153820197995415923
0	0	available	O	8.03210028954585369228
0	0	avatar	B-movie.name	3.04096244820356934036
0	0	avenger	I-movie.name	7.47022413589996618583
0	0	avengers	B-movie.name	5.63621715516043502698
0	0	avengers	I-movie.name	4.63701079184375010559
0	0	avergers	I-movie.name	7.47022413589996618583
0	0	award	I-award.ceremony	.40546510810816438198
